5.0,6.0,5.25,0.0,1.0,6.0
4.0,5.0,4.625,0.0,1.0,5.0
1.0,3.0,2.25,0.0,1.0,2.0
0.0,2.0,1.3,0.0,1.0,1.0
3.0,5.0,4.142857142857143,0.0,1.0,4.0
1.0,3.0,1.7272727272727273,0.0,1.0,2.0
3.0,5.0,4.230769230769231,0.0,1.0,4.0
2.0,3.0,2.5,0.0,1.0,3.0
2.0,4.0,3.1,0.0,1.0,3.0
2.0,3.0,2.6,0.0,1.0,3.0
6.0,8.0,7.0,0.0,1.0,7.0
8.0,9.0,8.5,0.0,1.0,9.0
1.0,3.0,1.75,0.0,1.0,2.0
7.0,9.0,8.0,0.0,1.0,8.0
4.0,6.0,5.3,0.0,1.0,5.0
1.0,3.0,2.3,0.0,1.0,2.0
4.0,6.0,4.8,0.0,1.0,5.0
1.0,3.0,2.5,0.0,1.0,2.0
2.0,4.0,2.7,0.0,1.0,3.0
2.0,2.0,2.0,0.0,1.0,3.0
2.0,4.0,3.111111111111111,0.0,1.0,3.0
4.0,6.0,4.75,0.0,1.0,5.0
6.0,7.0,6.666666666666667,0.0,1.0,7.0
6.0,8.0,7.222222222222222,0.0,1.0,7.0
2.0,3.0,2.5555555555555554,0.0,1.0,3.0
1.0,3.0,1.7857142857142858,0.0,1.0,2.0
6.0,8.0,7.153846153846154,0.0,1.0,7.0
7.0,8.0,7.428571428571429,0.0,1.0,8.0
3.0,5.0,3.75,0.0,1.0,4.0
5.0,7.0,6.3,0.0,1.0,6.0
0.0,2.0,1.3636363636363635,0.0,1.0,1.0
3.0,5.0,4.4,0.0,1.0,4.0
6.0,8.0,6.888888888888889,0.0,1.0,7.0
5.0,7.0,5.916666666666667,0.0,1.0,6.0
4.0,6.0,4.846153846153846,0.0,1.0,5.0
3.0,5.0,3.933333333333333,0.0,1.0,4.0
7.0,8.0,7.125,0.0,1.0,8.0
1.0,3.0,2.1333333333333333,0.0,1.0,2.0
6.0,8.0,6.9,0.0,1.0,7.0
1.0,3.0,2.4444444444444446,0.0,1.0,2.0
5.0,7.0,5.666666666666667,0.0,1.0,6.0
6.0,8.0,6.666666666666667,0.0,1.0,7.0
7.0,8.0,7.166666666666667,0.0,1.0,8.0
5.0,7.0,6.363636363636363,0.0,1.0,6.0
6.0,8.0,7.125,0.0,1.0,7.0
5.0,7.0,6.333333333333333,0.0,1.0,6.0
5.0,6.0,5.714285714285714,0.0,1.0,6.0
0.0,2.0,1.0,0.0,1.0,1.0
4.0,5.0,4.625,0.0,1.0,5.0
4.0,5.0,4.666666666666667,0.0,1.0,5.0
0.0,2.0,1.2222222222222223,0.0,1.0,1.0
4.0,6.0,5.2,0.0,1.0,5.0
4.0,6.0,5.2,0.0,1.0,5.0
7.0,8.0,7.375,0.0,1.0,8.0
6.0,7.0,6.75,0.0,1.0,7.0
5.0,7.0,6.454545454545454,0.0,1.0,6.0
7.0,8.0,7.666666666666667,0.0,1.0,8.0
0.0,2.0,1.0,0.0,1.0,1.0
3.0,5.0,3.6,0.0,1.0,4.0
3.0,5.0,4.166666666666667,0.0,1.0,4.0
6.0,8.0,6.928571428571429,0.0,1.0,7.0
0.0,2.0,1.1818181818181819,0.0,1.0,1.0
6.0,8.0,6.888888888888889,0.0,1.0,7.0
5.0,7.0,6.111111111111111,0.0,1.0,6.0
2.0,3.0,2.6666666666666665,0.0,1.0,3.0
3.0,5.0,4.6,0.0,1.0,4.0
3.0,5.0,4.571428571428571,0.0,1.0,4.0
6.0,8.0,7.083333333333333,0.0,1.0,7.0
5.0,7.0,6.222222222222222,0.0,1.0,6.0
4.0,6.0,5.555555555555555,0.0,1.0,5.0
7.0,8.0,7.428571428571429,0.0,1.0,8.0
4.0,6.0,4.777777777777778,0.0,1.0,5.0
2.0,3.0,2.5454545454545454,0.0,1.0,3.0
3.0,5.0,3.8,0.0,1.0,4.0
1.0,3.0,1.6,0.0,1.0,2.0
7.0,8.0,7.4,0.0,1.0,8.0
6.0,8.0,7.0,0.0,1.0,7.0
7.0,8.0,7.6,0.0,1.0,8.0
2.0,3.0,2.5384615384615383,0.0,1.0,3.0
2.0,4.0,3.0,0.0,1.0,3.0
6.0,8.0,6.777777777777778,0.0,1.0,7.0
4.0,6.0,4.8,0.0,1.0,5.0
5.0,7.0,6.0,0.0,1.0,6.0
1.0,3.0,1.7333333333333334,0.0,1.0,2.0
1.0,2.0,1.5,0.0,1.0,2.0
1.0,1.0,1.0,1.0,0.0,0.0
7.0,9.0,7.857142857142857,0.0,1.0,8.0
8.0,10.0,9.090909090909092,0.0,1.0,9.0
1.0,3.0,2.625,0.0,1.0,2.0
4.0,6.0,4.857142857142857,0.0,1.0,5.0
7.0,9.0,8.545454545454545,0.0,1.0,8.0
0.0,2.0,1.0,0.0,1.0,1.0
5.0,7.0,6.3125,0.0,1.0,6.0
2.0,4.0,2.6666666666666665,0.0,1.0,3.0
2.0,4.0,2.857142857142857,0.0,1.0,3.0
1.0,3.0,1.875,0.0,1.0,2.0
3.0,5.0,4.333333333333333,0.0,1.0,4.0
0.0,2.0,1.4705882352941178,0.0,1.0,1.0
2.0,4.0,3.4,0.0,1.0,3.0
0.0,2.0,1.3076923076923077,0.0,1.0,1.0
9.0,9.0,9.0,0.0,1.0,10.0
7.0,8.0,7.4,0.0,1.0,8.0
6.0,8.0,7.0,0.0,1.0,7.0
5.0,7.0,6.1875,0.0,1.0,6.0
7.0,9.0,7.916666666666667,0.0,1.0,8.0
6.0,8.0,6.8125,0.0,1.0,7.0
5.0,7.0,6.444444444444445,0.0,1.0,6.0
6.0,8.0,7.333333333333333,0.0,1.0,7.0
1.0,3.0,2.25,0.0,1.0,2.0
2.0,4.0,3.111111111111111,0.0,1.0,3.0
3.0,5.0,4.1,0.0,1.0,4.0
2.0,3.0,2.5384615384615383,0.0,1.0,3.0
3.0,5.0,3.6666666666666665,0.0,1.0,4.0
8.0,9.0,8.5,0.0,1.0,9.0
7.0,9.0,8.222222222222221,0.0,1.0,8.0
5.0,7.0,6.384615384615385,0.0,1.0,6.0
6.0,8.0,6.888888888888889,0.0,1.0,7.0
8.0,9.0,8.5,0.0,1.0,9.0
6.0,8.0,6.928571428571429,0.0,1.0,7.0
7.0,9.0,8.0,0.0,1.0,8.0
4.0,6.0,4.8,0.0,1.0,5.0
8.0,10.0,8.785714285714286,0.0,1.0,9.0
8.0,10.0,8.714285714285714,0.0,1.0,9.0
5.0,7.0,5.636363636363637,0.0,1.0,6.0
3.0,5.0,3.875,0.0,1.0,4.0
5.0,7.0,6.466666666666667,0.0,1.0,6.0
1.0,3.0,2.1538461538461537,0.0,1.0,2.0
9.0,9.0,9.0,0.0,1.0,10.0
4.0,6.0,5.0,0.0,1.0,5.0
1.0,3.0,2.4166666666666665,0.0,1.0,2.0
8.0,10.0,8.8,0.0,1.0,9.0
8.0,10.0,9.0,0.0,1.0,9.0
8.0,10.0,8.833333333333334,0.0,1.0,9.0
5.0,7.0,6.538461538461538,0.0,1.0,6.0
3.0,5.0,4.5,0.0,1.0,4.0
7.0,9.0,7.6,0.0,1.0,8.0
2.0,4.0,2.9166666666666665,0.0,1.0,3.0
8.0,9.0,8.625,0.0,1.0,9.0
2.0,4.0,3.111111111111111,0.0,1.0,3.0
3.0,5.0,4.0,0.0,1.0,4.0
8.0,10.0,9.0,0.0,1.0,9.0
6.0,8.0,7.083333333333333,0.0,1.0,7.0
2.0,4.0,2.888888888888889,0.0,1.0,3.0
1.0,3.0,2.090909090909091,0.0,1.0,2.0
4.0,5.0,4.666666666666667,0.0,1.0,5.0
1.0,3.0,2.5,0.0,1.0,2.0
6.0,8.0,7.0,0.0,1.0,7.0
4.0,6.0,4.6,0.0,1.0,5.0
5.0,7.0,5.857142857142857,0.0,1.0,6.0
6.0,8.0,6.666666666666667,0.0,1.0,7.0
1.0,3.0,2.4545454545454546,0.0,1.0,2.0
0.0,1.0,0.8571428571428571,0.0,1.0,1.0
7.0,9.0,7.909090909090909,0.0,1.0,8.0
7.0,9.0,8.666666666666666,0.0,1.0,8.0
1.0,3.0,2.0588235294117645,0.0,1.0,2.0
2.0,4.0,3.090909090909091,0.0,1.0,3.0
1.0,3.0,1.8823529411764706,0.0,1.0,2.0
4.0,6.0,4.888888888888889,0.0,1.0,5.0
3.0,4.0,3.25,0.0,1.0,4.0
6.0,8.0,7.0,0.0,1.0,7.0
4.0,6.0,5.428571428571429,0.0,1.0,5.0
1.0,3.0,2.25,0.0,1.0,2.0
3.0,4.0,3.6,0.0,1.0,4.0
6.0,8.0,6.928571428571429,0.0,1.0,7.0
4.0,6.0,4.888888888888889,0.0,1.0,5.0
4.0,6.0,5.2,0.0,1.0,5.0
5.0,6.0,5.5,0.0,1.0,6.0
1.0,3.0,2.090909090909091,0.0,1.0,2.0
6.0,7.0,6.625,0.0,1.0,7.0
5.0,7.0,6.3,0.0,1.0,6.0
2.0,4.0,2.7857142857142856,0.0,1.0,3.0
2.0,3.0,2.5384615384615383,0.0,1.0,3.0
2.0,4.0,3.25,0.0,1.0,3.0
1.0,3.0,2.4166666666666665,0.0,1.0,2.0
1.0,3.0,1.7272727272727273,0.0,1.0,2.0
2.0,4.0,2.6,0.0,1.0,3.0
8.0,10.0,8.923076923076923,0.0,1.0,9.0
8.0,10.0,8.733333333333333,0.0,1.0,9.0
3.0,5.0,4.0,0.0,1.0,4.0
3.0,5.0,4.0,0.0,1.0,4.0
8.0,9.0,8.5,0.0,1.0,9.0
7.0,9.0,8.090909090909092,0.0,1.0,8.0
0.0,2.0,1.0,0.0,1.0,1.0
7.0,9.0,7.555555555555555,0.0,1.0,8.0
1.0,3.0,2.1538461538461537,0.0,1.0,2.0
4.0,6.0,5.2,0.0,1.0,5.0
5.0,7.0,6.2,0.0,1.0,6.0
6.0,8.0,6.733333333333333,0.0,1.0,7.0
0.0,2.0,1.5,0.0,1.0,1.0
6.0,8.0,7.0,0.0,1.0,7.0
8.0,10.0,8.923076923076923,0.0,1.0,9.0
6.0,8.0,7.083333333333333,0.0,1.0,7.0
2.0,4.0,2.7777777777777777,0.0,1.0,3.0
5.0,7.0,5.5,0.0,1.0,6.0
5.0,7.0,6.4,0.0,1.0,6.0
2.0,4.0,2.7777777777777777,0.0,1.0,3.0
4.0,6.0,5.125,0.0,1.0,5.0
8.0,9.0,8.428571428571429,0.0,1.0,9.0
2.0,4.0,3.0,0.0,1.0,3.0
4.0,6.0,5.222222222222222,0.0,1.0,5.0
1.0,3.0,2.5,0.0,1.0,2.0
6.0,8.0,6.857142857142857,0.0,1.0,7.0
8.0,10.0,8.857142857142858,0.0,1.0,9.0
0.0,2.0,1.5789473684210527,0.0,1.0,1.0
6.0,8.0,6.933333333333334,0.0,1.0,7.0
3.0,5.0,3.7777777777777777,0.0,1.0,4.0
1.0,3.0,1.7272727272727273,0.0,1.0,2.0
3.0,5.0,3.769230769230769,0.0,1.0,4.0
2.0,4.0,2.888888888888889,0.0,1.0,3.0
3.0,5.0,3.7142857142857144,0.0,1.0,4.0
9.0,9.0,9.0,0.0,1.0,10.0
8.0,10.0,8.733333333333333,0.0,1.0,9.0
6.0,8.0,7.0,0.0,1.0,7.0
3.0,5.0,4.0,0.0,1.0,4.0
7.0,9.0,8.4,0.0,1.0,8.0
6.0,8.0,6.75,0.0,1.0,7.0
3.0,4.0,3.5,0.0,1.0,4.0
6.0,8.0,7.0,0.0,1.0,7.0
5.0,7.0,6.0,0.0,1.0,6.0
2.0,4.0,2.875,0.0,1.0,3.0
0.0,2.0,1.4285714285714286,0.0,1.0,1.0
8.0,10.0,8.6,0.0,1.0,9.0
0.0,2.0,1.0,0.0,1.0,1.0
4.0,6.0,4.875,0.0,1.0,5.0
4.0,6.0,4.777777777777778,0.0,1.0,5.0
4.0,6.0,5.2,0.0,1.0,5.0
4.0,5.0,4.2,0.0,1.0,5.0
3.0,5.0,3.7777777777777777,0.0,1.0,4.0
6.0,8.0,7.166666666666667,0.0,1.0,7.0
7.0,9.0,7.909090909090909,0.0,1.0,8.0
1.0,2.0,1.4166666666666667,0.0,1.0,2.0
2.0,3.0,2.5384615384615383,0.0,1.0,3.0
7.0,9.0,7.545454545454546,0.0,1.0,8.0
2.0,4.0,3.111111111111111,0.0,1.0,3.0
6.0,8.0,7.153846153846154,0.0,1.0,7.0
2.0,4.0,3.0,0.0,1.0,3.0
1.0,1.0,1.0,1.0,0.0,0.0
4.0,4.0,4.0,0.0,1.0,5.0
5.0,6.0,5.666666666666667,0.0,1.0,6.0
3.0,4.0,3.3333333333333335,0.0,1.0,4.0
0.0,2.0,1.4,0.0,1.0,1.0
2.0,4.0,3.3076923076923075,0.0,1.0,3.0
3.0,4.0,3.272727272727273,0.0,1.0,4.0
3.0,5.0,4.333333333333333,0.0,1.0,4.0
4.0,6.0,4.545454545454546,0.0,1.0,5.0
3.0,5.0,4.222222222222222,0.0,1.0,4.0
0.0,2.0,1.2,0.0,1.0,1.0
5.0,6.0,5.4,0.0,1.0,6.0
1.0,3.0,2.4444444444444446,0.0,1.0,2.0
3.0,4.0,3.75,0.0,1.0,4.0
2.0,4.0,2.923076923076923,0.0,1.0,3.0
1.0,3.0,1.8461538461538463,0.0,1.0,2.0
3.0,4.0,3.625,0.0,1.0,4.0
4.0,6.0,5.0,0.0,1.0,5.0
0.0,2.0,1.2941176470588236,0.0,1.0,1.0
2.0,4.0,3.3529411764705883,0.0,1.0,3.0
3.0,5.0,3.6,0.0,1.0,4.0
3.0,4.0,3.5,0.0,1.0,4.0
1.0,3.0,1.9,0.0,1.0,2.0
2.0,4.0,3.4166666666666665,0.0,1.0,3.0
4.0,5.0,4.555555555555555,0.0,1.0,5.0
3.0,5.0,3.8181818181818183,0.0,1.0,4.0
3.0,5.0,4.090909090909091,0.0,1.0,4.0
0.0,2.0,1.2941176470588236,0.0,1.0,1.0
0.0,2.0,1.4615384615384615,0.0,1.0,1.0
5.0,6.0,5.4,0.0,1.0,6.0
1.0,3.0,1.625,0.0,1.0,2.0
2.0,4.0,3.7,0.0,1.0,3.0
3.0,5.0,4.0,0.0,1.0,4.0
0.0,2.0,1.1538461538461537,0.0,1.0,1.0
3.0,4.0,3.5,0.0,1.0,4.0
6.0,6.0,6.0,0.0,1.0,7.0
3.0,5.0,4.0,0.0,1.0,4.0
3.0,5.0,4.111111111111111,0.0,1.0,4.0
3.0,5.0,4.222222222222222,0.0,1.0,4.0
4.0,5.0,4.333333333333333,0.0,1.0,5.0
2.0,4.0,3.4705882352941178,0.0,1.0,3.0
2.0,4.0,3.4285714285714284,0.0,1.0,3.0
3.0,5.0,4.0,0.0,1.0,4.0
3.0,5.0,3.5833333333333335,0.0,1.0,4.0
2.0,4.0,3.7142857142857144,0.0,1.0,3.0
3.0,5.0,4.0,0.0,1.0,4.0
3.0,5.0,4.111111111111111,0.0,1.0,4.0
4.0,6.0,5.125,0.0,1.0,5.0
2.0,4.0,3.5,0.0,1.0,3.0
3.0,5.0,4.090909090909091,0.0,1.0,4.0
1.0,2.0,1.3333333333333333,0.0,1.0,2.0
1.0,3.0,1.8461538461538463,0.0,1.0,2.0
3.0,5.0,4.222222222222222,0.0,1.0,4.0
5.0,6.0,5.666666666666667,0.0,1.0,6.0
3.0,4.0,3.7,0.0,1.0,4.0
3.0,4.0,3.5,0.0,1.0,4.0
4.0,6.0,5.181818181818182,0.0,1.0,5.0
3.0,5.0,3.9,0.0,1.0,4.0
3.0,5.0,4.333333333333333,0.0,1.0,4.0
1.0,3.0,1.8461538461538463,0.0,1.0,2.0
3.0,4.0,3.5384615384615383,0.0,1.0,4.0
3.0,4.0,3.6666666666666665,0.0,1.0,4.0
5.0,7.0,6.0,0.0,1.0,6.0
2.0,4.0,2.909090909090909,0.0,1.0,3.0
2.0,4.0,3.1,0.0,1.0,3.0
4.0,5.0,4.625,0.0,1.0,5.0
3.0,5.0,3.5714285714285716,0.0,1.0,4.0
3.0,4.0,3.8,0.0,1.0,4.0
2.0,4.0,3.0714285714285716,0.0,1.0,3.0
3.0,4.0,3.6,0.0,1.0,4.0
2.0,4.0,3.4615384615384617,0.0,1.0,3.0
5.0,7.0,5.857142857142857,0.0,1.0,6.0
3.0,4.0,3.75,0.0,1.0,4.0
1.0,3.0,1.6428571428571428,0.0,1.0,2.0
3.0,4.0,3.6363636363636362,0.0,1.0,4.0
1.0,3.0,2.8333333333333335,0.0,1.0,2.0
2.0,4.0,3.0,0.0,1.0,3.0
2.0,4.0,3.0,0.0,1.0,3.0
1.0,3.0,1.7333333333333334,0.0,1.0,2.0
3.0,4.0,3.5,0.0,1.0,4.0
2.0,4.0,3.25,0.0,1.0,3.0
2.0,4.0,3.0555555555555554,0.0,1.0,3.0
1.0,2.0,1.4166666666666667,0.0,1.0,2.0
0.0,2.0,1.3636363636363635,0.0,1.0,1.0
2.0,4.0,2.7,0.0,1.0,3.0
4.0,6.0,5.375,0.0,1.0,5.0
4.0,5.0,4.5,0.0,1.0,5.0
4.0,6.0,5.0,0.0,1.0,5.0
0.0,2.0,1.2352941176470589,0.0,1.0,1.0
2.0,4.0,3.0,0.0,1.0,3.0
1.0,3.0,2.5,0.0,1.0,2.0
4.0,5.0,4.625,0.0,1.0,5.0
1.0,3.0,2.4166666666666665,0.0,1.0,2.0
3.0,4.0,3.75,0.0,1.0,4.0
4.0,5.0,4.833333333333333,0.0,1.0,5.0
3.0,4.0,3.5,0.0,1.0,4.0
2.0,4.0,3.2,0.0,1.0,3.0
5.0,6.0,5.666666666666667,0.0,1.0,6.0
3.0,5.0,3.888888888888889,0.0,1.0,4.0
5.0,6.0,5.5,0.0,1.0,6.0
5.0,6.0,5.666666666666667,0.0,1.0,6.0
2.0,4.0,3.5,0.0,1.0,3.0
1.0,3.0,2.1176470588235294,0.0,1.0,2.0
2.0,4.0,3.090909090909091,0.0,1.0,3.0
0.0,2.0,1.3,0.0,1.0,1.0
3.0,5.0,3.9,0.0,1.0,4.0
0.0,2.0,1.2777777777777777,0.0,1.0,1.0
5.0,5.0,5.0,0.0,1.0,6.0
2.0,4.0,3.5,0.0,1.0,3.0
1.0,3.0,1.8461538461538463,0.0,1.0,2.0
2.0,4.0,3.0,0.0,1.0,3.0
4.0,6.0,5.071428571428571,0.0,1.0,5.0
3.0,4.0,3.5,0.0,1.0,4.0
3.0,4.0,3.533333333333333,0.0,1.0,4.0
0.0,2.0,1.4,0.0,1.0,1.0
1.0,3.0,1.8,0.0,1.0,2.0
4.0,6.0,5.1,0.0,1.0,5.0
3.0,4.0,3.5,0.0,1.0,4.0
3.0,4.0,3.4615384615384617,0.0,1.0,4.0
4.0,5.0,4.333333333333333,0.0,1.0,5.0
2.0,4.0,3.1818181818181817,0.0,1.0,3.0
2.0,4.0,2.9166666666666665,0.0,1.0,3.0
2.0,4.0,3.1666666666666665,0.0,1.0,3.0
4.0,6.0,5.0,0.0,1.0,5.0
3.0,5.0,4.384615384615385,0.0,1.0,4.0
3.0,5.0,4.111111111111111,0.0,1.0,4.0
3.0,5.0,4.153846153846154,0.0,1.0,4.0
3.0,5.0,4.142857142857143,0.0,1.0,4.0
3.0,5.0,4.75,0.0,1.0,4.0
3.0,4.0,3.8333333333333335,0.0,1.0,4.0
4.0,6.0,4.833333333333333,0.0,1.0,5.0
5.0,6.0,5.666666666666667,0.0,1.0,6.0
4.0,6.0,5.111111111111111,0.0,1.0,5.0
2.0,4.0,3.3125,0.0,1.0,3.0
4.0,5.0,4.555555555555555,0.0,1.0,5.0
3.0,5.0,4.333333333333333,0.0,1.0,4.0
3.0,4.0,3.7,0.0,1.0,4.0
3.0,5.0,3.8461538461538463,0.0,1.0,4.0
0.0,2.0,1.3,0.0,1.0,1.0
3.0,4.0,3.6666666666666665,0.0,1.0,4.0
3.0,4.0,3.8,0.0,1.0,4.0
2.0,4.0,3.0555555555555554,0.0,1.0,3.0
3.0,5.0,3.888888888888889,0.0,1.0,4.0
2.0,4.0,3.0555555555555554,0.0,1.0,3.0
4.0,6.0,4.555555555555555,0.0,1.0,5.0
0.0,2.0,1.2,0.0,1.0,1.0
1.0,3.0,2.25,0.0,1.0,2.0
3.0,5.0,3.8333333333333335,0.0,1.0,4.0
1.0,3.0,2.0,0.0,1.0,2.0
2.0,4.0,3.5,0.0,1.0,3.0
0.0,2.0,1.2777777777777777,0.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0
5.0,7.0,6.333333333333333,0.0,1.0,6.0
2.0,4.0,3.3333333333333335,0.0,1.0,3.0
7.0,7.0,7.0,0.0,1.0,8.0
7.0,7.0,7.0,0.0,1.0,8.0
7.0,8.0,7.5,0.0,1.0,8.0
2.0,4.0,3.142857142857143,0.0,1.0,3.0
2.0,4.0,2.923076923076923,0.0,1.0,3.0
2.0,4.0,3.0,0.0,1.0,3.0
6.0,7.0,6.9,0.0,1.0,7.0
4.0,6.0,5.0,0.0,1.0,5.0
6.0,7.0,6.6,0.0,1.0,7.0
6.0,8.0,6.7272727272727275,0.0,1.0,7.0
8.0,9.0,8.666666666666666,0.0,1.0,9.0
6.0,7.0,6.666666666666667,0.0,1.0,7.0
6.0,7.0,6.5,0.0,1.0,7.0
7.0,8.0,7.25,0.0,1.0,8.0
7.0,8.0,7.444444444444445,0.0,1.0,8.0
6.0,8.0,7.111111111111111,0.0,1.0,7.0
5.0,7.0,6.416666666666667,0.0,1.0,6.0
3.0,4.0,3.4,0.0,1.0,4.0
1.0,3.0,2.75,0.0,1.0,2.0
5.0,7.0,6.285714285714286,0.0,1.0,6.0
4.0,6.0,5.1875,0.0,1.0,5.0
5.0,7.0,6.0625,0.0,1.0,6.0
2.0,4.0,3.1875,0.0,1.0,3.0
6.0,8.0,7.0,0.0,1.0,7.0
6.0,7.0,6.583333333333333,0.0,1.0,7.0
5.0,7.0,6.181818181818182,0.0,1.0,6.0
3.0,5.0,4.25,0.0,1.0,4.0
5.0,7.0,6.3076923076923075,0.0,1.0,6.0
2.0,4.0,3.0,0.0,1.0,3.0
6.0,8.0,7.0,0.0,1.0,7.0
7.0,8.0,7.416666666666667,0.0,1.0,8.0
5.0,7.0,6.416666666666667,0.0,1.0,6.0
5.0,7.0,6.384615384615385,0.0,1.0,6.0
5.0,7.0,6.333333333333333,0.0,1.0,6.0
3.0,4.0,3.5,0.0,1.0,4.0
5.0,7.0,6.166666666666667,0.0,1.0,6.0
3.0,4.0,3.5,0.0,1.0,4.0
7.0,8.0,7.5,0.0,1.0,8.0
6.0,8.0,7.181818181818182,0.0,1.0,7.0
6.0,7.0,6.909090909090909,0.0,1.0,7.0
3.0,4.0,3.4615384615384617,0.0,1.0,4.0
7.0,8.0,7.625,0.0,1.0,8.0
4.0,6.0,5.266666666666667,0.0,1.0,5.0
6.0,7.0,6.777777777777778,0.0,1.0,7.0
2.0,4.0,3.375,0.0,1.0,3.0
6.0,8.0,7.125,0.0,1.0,7.0
3.0,4.0,3.6,0.0,1.0,4.0
6.0,8.0,6.818181818181818,0.0,1.0,7.0
0.0,1.0,0.75,0.0,1.0,1.0
5.0,7.0,6.7272727272727275,0.0,1.0,6.0
5.0,7.0,6.3076923076923075,0.0,1.0,6.0
3.0,5.0,4.384615384615385,0.0,1.0,4.0
6.0,8.0,7.285714285714286,0.0,1.0,7.0
4.0,6.0,5.0,0.0,1.0,5.0
6.0,7.0,6.6,0.0,1.0,7.0
6.0,8.0,7.444444444444445,0.0,1.0,7.0
0.0,1.0,0.8,0.0,1.0,1.0
2.0,4.0,3.0,0.0,1.0,3.0
7.0,9.0,7.7,0.0,1.0,8.0
6.0,8.0,7.285714285714286,0.0,1.0,7.0
7.0,8.0,7.454545454545454,0.0,1.0,8.0
5.0,7.0,5.888888888888889,0.0,1.0,6.0
4.0,6.0,5.285714285714286,0.0,1.0,5.0
6.0,7.0,6.625,0.0,1.0,7.0
5.0,7.0,5.785714285714286,0.0,1.0,6.0
4.0,6.0,5.0,0.0,1.0,5.0
2.0,4.0,3.2941176470588234,0.0,1.0,3.0
6.0,7.0,6.555555555555555,0.0,1.0,7.0
6.0,8.0,6.8,0.0,1.0,7.0
5.0,7.0,6.3125,0.0,1.0,6.0
6.0,8.0,7.384615384615385,0.0,1.0,7.0
6.0,7.0,6.555555555555555,0.0,1.0,7.0
6.0,7.0,6.8,0.0,1.0,7.0
2.0,4.0,3.2222222222222223,0.0,1.0,3.0
6.0,8.0,6.615384615384615,0.0,1.0,7.0
0.0,1.0,0.75,0.0,1.0,1.0
8.0,8.0,8.0,0.0,1.0,9.0
